id,trial_nr,block_nr,reward_cue,reward_condition,cue_target_latency,correct_key_color,ma_condition,fb_correct,fb_flipped,last_fb_flipped,accuracy,rt,trial_in_block
1,1,1,1,1,1501,0,1,1,0,0,1,800,1
1,2,1,1,1,1501,0,1,1,0,0,1,671,2
1,3,1,1,1,1501,1,1,1,0,0,1,464,3
1,4,1,1,1,1502,1,1,1,0,0,1,598,4
1,5,1,2,0,1501,0,1,1,0,0,1,706,5
1,6,1,1,1,1501,0,1,1,0,0,1,836,6
1,7,1,1,1,1501,0,1,1,0,0,1,634,7
1,8,1,1,1,1501,0,1,1,0,0,1,724,8
1,9,1,2,0,1501,1,1,1,0,0,1,505,9
1,10,1,1,1,1501,0,1,1,0,0,1,615,10
1,11,1,2,0,1501,1,1,1,0,0,1,682,11
1,12,1,1,1,1501,1,1,0,0,0,0,714,12
1,13,1,1,1,1501,1,1,1,0,0,1,606,13
1,14,1,2,0,1501,1,1,1,0,0,1,628,14
1,15,1,1,1,1501,1,1,1,0,0,1,555,15
1,16,1,2,0,1501,0,1,1,0,0,1,476,16
1,17,1,2,0,1502,1,1,1,0,0,1,536,17
1,18,1,1,1,1501,1,1,1,0,0,1,577,18
1,19,1,1,1,1501,1,1,1,0,0,1,642,19
1,20,1,2,0,1501,1,1,1,0,0,1,462,20
1,21,1,2,0,1501,1,1,1,0,0,1,453,21
1,22,1,2,0,1501,0,1,1,0,0,1,316,22
1,23,1,2,0,1501,1,1,1,0,0,1,535,23
1,24,1,2,0,1501,0,1,1,0,0,1,541,24
1,25,1,2,0,1502,0,1,1,0,0,1,743,25
1,26,1,1,1,1501,1,1,1,0,0,1,546,26
1,27,1,1,1,1501,0,1,1,0,0,1,488,27
1,28,1,1,1,1501,0,1,1,0,0,1,548,28
1,29,1,1,1,1501,1,1,1,0,0,1,570,29
1,30,1,2,0,1502,0,1,1,0,0,1,502,30
1,31,1,2,0,1502,1,1,1,0,0,1,764,31
1,32,1,1,1,1501,1,1,1,0,0,1,540,32
1,33,1,1,1,1501,1,1,1,0,0,1,622,33
1,34,1,1,1,1502,0,1,1,0,0,1,545,34
1,35,1,2,0,1501,1,1,1,0,0,1,533,35
1,36,1,1,1,1501,1,1,1,0,0,1,514,36
1,37,1,1,1,1502,1,1,1,0,0,1,517,37
1,38,1,2,0,1501,1,1,1,0,0,1,488,38
1,39,1,1,1,1501,1,1,1,0,0,1,558,39
1,40,1,2,0,1501,0,1,1,0,0,1,394,40
1,41,1,2,0,1501,1,1,1,0,0,1,535,41
1,42,1,2,0,1501,1,1,1,0,0,1,680,42
1,43,1,1,1,1501,1,1,1,0,0,1,573,43
1,44,1,2,0,1501,0,1,1,0,0,1,319,44
1,45,1,2,0,1502,1,1,1,0,0,1,460,45
1,46,1,2,0,1501,1,1,0,0,0,0,657,46
1,47,1,2,0,1501,1,1,1,0,0,1,452,47
1,48,1,2,0,1501,1,1,1,0,0,1,412,48
1,49,1,1,1,1502,1,1,1,0,0,1,629,49
1,50,1,2,0,1501,1,1,1,0,0,1,471,50
1,51,1,2,0,1501,0,1,1,0,0,1,490,51
1,52,1,2,0,1501,1,1,1,0,0,1,503,52
1,53,1,2,0,1501,1,1,1,0,0,1,470,53
1,54,1,2,0,1501,0,1,1,0,0,1,431,54
1,55,1,1,1,1501,0,1,1,0,0,1,894,55
1,56,1,2,0,1501,0,1,0,0,0,0,804,56
1,57,1,2,0,1501,0,1,1,0,0,1,600,57
1,58,1,2,0,1501,1,1,1,0,0,1,482,58
1,59,1,2,0,1502,1,1,1,0,0,1,511,59
1,60,1,1,1,1501,1,1,1,0,0,1,451,60
1,61,1,1,1,1501,1,1,1,0,0,1,533,61
1,62,1,1,1,1501,1,1,1,0,0,1,452,62
1,63,1,2,0,1502,0,1,1,0,0,1,395,63
1,64,1,1,1,1502,0,1,1,0,0,1,474,64
1,65,1,2,0,1501,0,1,1,0,0,1,820,65
1,66,1,1,1,1501,1,1,1,0,0,1,516,66
1,67,1,1,1,1501,0,1,1,0,0,1,346,67
1,68,1,1,1,1501,0,1,0,0,0,0,586,68
1,69,1,2,0,1502,0,1,1,0,0,1,566,69
1,70,1,1,1,1501,1,1,1,0,0,1,460,70
1,71,1,1,1,1501,1,1,1,0,0,1,623,71
1,72,1,2,0,1502,0,1,1,0,0,1,553,72
1,73,1,1,1,1501,1,1,1,0,0,1,512,73
1,74,1,1,1,1501,0,1,1,0,0,1,554,74
1,75,1,2,0,1501,1,1,1,0,0,1,454,75
1,76,1,1,1,1501,0,1,1,0,0,1,592,76
1,77,1,1,1,1502,0,1,1,0,0,1,656,77
1,78,1,2,0,1502,0,1,1,0,0,1,714,78
1,79,1,2,0,1501,1,1,1,0,0,1,560,79
1,80,1,2,0,1501,1,1,1,0,0,1,590,80
1,81,1,1,1,1501,0,1,1,0,0,1,562,81
1,82,1,1,1,1501,1,1,0,0,0,0,592,82
1,83,1,1,1,1501,1,1,1,0,0,1,587,83
1,84,1,1,1,1502,0,1,1,0,0,1,672,84
1,85,1,1,1,1502,0,1,1,0,0,1,898,85
1,86,1,2,0,1501,1,1,1,0,0,1,451,86
1,87,1,2,0,1502,0,1,1,0,0,1,682,87
1,88,1,2,0,1501,0,1,1,0,0,1,536,88
1,89,1,1,1,1501,0,1,1,0,0,1,481,89
1,90,1,1,1,1501,1,1,1,0,0,1,501,90
1,91,1,1,1,1502,0,1,0,0,0,0,656,91
1,92,1,2,0,1501,1,1,1,0,0,1,582,92
1,93,1,1,1,1501,1,1,1,0,0,1,586,93
1,94,1,1,1,1501,1,1,1,0,0,1,599,94
1,95,1,1,1,1501,1,1,1,0,0,1,764,95
1,96,1,2,0,1502,1,1,1,0,0,1,481,96
1,97,1,2,0,1501,0,1,1,0,0,1,682,97
1,98,1,1,1,1502,1,1,0,0,0,0,560,98
1,99,1,1,1,1501,1,1,1,0,0,1,643,99
1,100,1,1,1,1501,1,1,1,0,0,1,654,100
1,101,1,1,1,1501,0,1,1,0,0,1,698,101
1,102,1,2,0,1501,1,1,1,0,0,1,709,102
1,103,1,2,0,1501,0,1,1,0,0,1,513,103
1,104,1,2,0,1501,1,1,1,0,0,1,582,104
1,105,1,2,0,1501,1,1,1,0,0,1,565,105
1,106,1,1,1,1501,0,1,1,0,0,1,874,106
1,107,1,2,0,1501,1,1,1,0,0,1,784,107
1,108,1,2,0,1501,0,1,1,0,0,1,479,108
1,109,1,2,0,1501,0,1,1,0,0,1,794,109
1,110,1,1,1,1501,1,1,1,0,0,1,551,110
1,111,1,2,0,1501,0,1,1,0,0,1,549,111
1,112,1,2,0,1501,1,1,1,0,0,1,532,112
1,113,1,2,0,1501,0,1,1,0,0,1,695,113
1,114,1,2,0,1502,0,1,1,0,0,1,849,114
1,115,1,1,1,1501,0,1,1,0,0,1,748,115
1,116,1,1,1,1501,0,1,1,0,0,1,746,116
1,117,1,1,1,1501,0,1,1,0,0,1,597,117
1,118,1,1,1,1501,1,1,1,0,0,1,634,118
1,119,1,1,1,1502,0,1,1,0,0,1,531,119
1,120,1,1,1,1502,1,1,1,0,0,1,820,120
1,121,2,1,1,1502,1,3,1,0,0,1,597,1
1,122,2,2,0,1501,0,3,1,0,0,1,483,2
1,123,2,1,1,1501,0,3,1,0,0,1,756,3
1,124,2,2,0,1501,1,3,1,0,0,1,400,4
1,125,2,2,0,1502,0,3,1,0,0,1,645,5
1,126,2,2,0,1501,0,3,1,0,0,1,537,6
1,127,2,1,1,1501,0,3,1,0,0,1,650,7
1,128,2,1,1,1501,0,3,1,0,0,1,506,8
1,129,2,2,0,1502,1,3,0,1,0,1,672,9
1,130,2,2,0,1502,1,3,1,0,1,1,781,10
1,131,2,2,0,1501,0,3,1,0,0,1,618,11
1,132,2,1,1,1501,0,3,1,0,0,1,860,12
1,133,2,2,0,1501,0,3,0,1,0,1,578,13
1,134,2,1,1,1501,1,3,1,0,1,1,436,14
1,135,2,1,1,1501,0,3,1,0,0,1,644,15
1,136,2,2,0,1502,1,3,0,0,0,0,652,16
1,137,2,2,0,1501,0,3,0,1,0,1,577,17
1,138,2,1,1,1501,0,3,0,1,1,1,900,18
1,139,2,2,0,1501,0,3,0,0,1,0,840,19
1,140,2,2,0,1501,1,3,1,0,0,1,633,20
1,141,2,2,0,1501,1,3,0,1,0,1,595,21
1,142,2,1,1,1501,0,3,1,0,1,1,637,22
1,143,2,2,0,1501,0,3,1,0,0,1,646,23
1,144,2,2,0,1501,1,3,0,0,0,0,779,24
1,145,2,1,1,1501,0,3,1,0,0,1,641,25
1,146,2,1,1,1501,1,3,1,0,0,1,413,26
1,147,2,2,0,1501,1,3,0,1,0,1,549,27
1,148,2,2,0,1501,0,3,0,1,1,1,712,28
1,149,2,1,1,1501,0,3,1,0,1,1,542,29
1,150,2,2,0,1501,1,3,1,0,0,1,511,30
1,151,2,1,1,1501,0,3,1,0,0,1,677,31
1,152,2,1,1,1501,0,3,1,0,0,1,496,32
1,153,2,2,0,1502,1,3,0,1,0,1,572,33
1,154,2,1,1,1502,1,3,1,0,1,1,497,34
1,155,2,2,0,1501,0,3,0,1,0,1,451,35
1,156,2,1,1,1501,1,3,0,0,1,0,578,36
1,157,2,1,1,1501,1,3,0,1,0,1,559,37
1,158,2,1,1,1502,0,3,1,0,1,1,506,38
1,159,2,2,0,1501,1,3,1,0,0,1,602,39
1,160,2,1,1,1502,1,3,0,1,0,1,514,40
1,161,2,2,0,1502,0,3,1,0,1,1,636,41
1,162,2,1,1,1501,0,3,0,0,0,0,613,42
1,163,2,1,1,1502,0,3,1,0,0,1,541,43
1,164,2,2,0,1501,0,3,0,1,0,1,542,44
1,165,2,2,0,1502,1,3,0,1,1,1,568,45
1,166,2,2,0,1502,0,3,1,0,1,1,638,46
1,167,2,2,0,1502,1,3,0,1,0,1,481,47
1,168,2,1,1,1502,1,3,0,1,1,1,730,48
1,169,2,1,1,1501,1,3,1,0,1,1,442,49
1,170,2,2,0,1501,0,3,1,0,0,1,337,50
1,171,2,2,0,1501,0,3,0,0,0,0,313,51
1,172,2,1,1,1501,1,3,1,0,0,1,576,52
1,173,2,2,0,1501,0,3,1,0,0,1,442,53
1,174,2,2,0,1501,1,3,1,0,0,1,707,54
1,175,2,1,1,1501,0,3,1,0,0,1,387,55
1,176,2,2,0,1501,1,3,1,0,0,1,644,56
1,177,2,2,0,1501,1,3,1,0,0,1,497,57
1,178,2,2,0,1501,1,3,0,1,0,1,427,58
1,179,2,1,1,1501,1,3,0,0,1,0,383,59
1,180,2,2,0,1501,0,3,1,0,0,1,525,60
1,181,2,1,1,1501,0,3,0,0,0,0,588,61
1,182,2,2,0,1501,0,3,0,1,0,1,444,62
1,183,2,1,1,1502,0,3,0,1,1,1,542,63
1,184,2,1,1,1501,1,3,0,1,1,1,654,64
1,185,2,2,0,1501,1,3,0,0,1,0,335,65
1,186,2,1,1,1501,0,3,0,1,0,1,575,66
1,187,2,2,0,1501,0,3,1,0,1,1,415,67
1,188,2,2,0,1503,1,3,1,0,0,1,509,68
1,189,2,1,1,1502,1,3,1,0,0,1,490,69
1,190,2,2,0,1501,1,3,0,1,0,1,580,70
1,191,2,1,1,1501,1,3,1,0,1,1,454,71
1,192,2,2,0,1502,0,3,1,0,0,1,251,72
1,193,2,1,1,1501,0,3,0,1,0,1,480,73
1,194,2,2,0,1501,1,3,0,0,1,0,411,74
1,195,2,2,0,1501,1,3,0,1,0,1,548,75
1,196,2,1,1,1501,1,3,0,1,1,1,453,76
1,197,2,2,0,1501,0,3,1,0,1,1,495,77
1,198,2,1,1,1501,0,3,0,0,0,0,369,78
1,199,2,2,0,1501,0,3,0,1,0,1,480,79
1,200,2,2,0,1501,1,3,0,0,1,0,519,80
1,201,2,2,0,1501,0,3,0,0,0,0,425,81
1,202,2,1,1,1501,0,3,1,0,0,1,431,82
1,203,2,2,0,1501,1,3,1,0,0,1,404,83
1,204,2,1,1,1501,0,3,1,0,0,1,334,84
1,205,2,1,1,1501,0,3,0,1,0,1,476,85
1,206,2,2,0,1501,0,3,0,1,1,1,586,86
1,207,2,2,0,1501,1,3,0,0,1,0,313,87
1,208,2,2,0,1501,0,3,0,1,0,1,445,88
1,209,2,1,1,1501,0,3,0,0,1,0,427,89
1,210,2,2,0,1502,1,3,0,0,0,0,426,90
1,211,2,1,1,1501,1,3,0,0,0,0,447,91
1,212,2,1,1,1501,1,3,1,0,0,1,560,92
1,213,2,2,0,1503,0,3,0,1,0,1,524,93
1,214,2,1,1,1502,1,3,0,0,1,0,441,94
1,215,2,1,1,1501,0,3,1,0,0,1,533,95
1,216,2,1,1,1501,0,3,0,1,0,1,503,96
1,217,2,2,0,1501,1,3,0,0,1,0,368,97
1,218,2,1,1,1501,0,3,1,0,0,1,422,98
1,219,2,2,0,1501,0,3,0,0,0,0,426,99
1,220,2,2,0,1502,1,3,1,0,0,1,352,100
1,221,2,1,1,1501,1,3,0,0,0,0,392,101
1,222,2,1,1,1501,0,3,1,0,0,1,392,102
1,223,2,1,1,1501,0,3,1,0,0,1,485,103
1,224,2,2,0,1501,0,3,0,1,0,1,438,104
1,225,2,2,0,1502,0,3,1,0,1,1,419,105
1,226,2,2,0,1501,1,3,1,0,0,1,263,106
1,227,2,2,0,1501,0,3,1,0,0,1,460,107
1,228,2,1,1,1502,1,3,0,1,0,1,735,108
1,229,2,1,1,1501,1,3,1,0,1,1,607,109
1,230,2,1,1,1501,0,3,1,0,0,1,449,110
1,231,2,1,1,1501,0,3,1,0,0,1,500,111
1,232,2,1,1,1502,1,3,0,1,0,1,587,112
1,233,2,2,0,1501,1,3,0,1,1,1,530,113
1,234,2,2,0,1501,1,3,0,1,1,1,402,114
1,235,2,1,1,1501,0,3,0,1,1,1,456,115
1,236,2,2,0,1501,1,3,0,0,1,0,212,116
1,237,2,2,0,1501,0,3,0,0,0,0,351,117
1,238,2,1,1,1501,1,3,0,1,0,1,370,118
1,239,2,2,0,1503,1,3,0,0,1,0,330,119
1,240,2,2,0,1501,1,3,1,0,0,1,600,120
1,241,3,1,1,1502,0,2,1,0,0,1,528,1
1,242,3,1,1,1501,1,2,1,0,0,1,370,2
1,243,3,1,1,1501,1,2,0,1,0,1,420,3
1,244,3,1,1,1501,1,2,0,0,1,0,488,4
1,245,3,1,1,1501,1,2,0,1,0,1,429,5
1,246,3,2,0,1501,0,2,1,0,1,1,291,6
1,247,3,1,1,1501,1,2,1,0,0,1,600,7
1,248,3,2,0,1503,0,2,0,1,0,1,368,8
1,249,3,1,1,1501,1,2,1,0,1,1,464,9
1,250,3,2,0,1501,1,2,1,0,0,1,428,10
1,251,3,2,0,1501,1,2,0,1,0,1,372,11
1,252,3,2,0,1501,0,2,0,1,1,1,386,12
1,253,3,2,0,1501,0,2,0,1,1,1,361,13
1,254,3,1,1,1501,0,2,1,0,1,1,469,14
1,255,3,2,0,1501,1,2,1,0,0,1,527,15
1,256,3,2,0,1501,0,2,0,1,0,1,408,16
1,257,3,1,1,1502,0,2,0,0,1,0,357,17
1,258,3,2,0,1502,1,2,1,0,0,1,458,18
1,259,3,1,1,1502,1,2,0,1,0,1,494,19
1,260,3,1,1,1501,0,2,1,0,1,1,548,20
1,261,3,1,1,1502,1,2,0,1,0,1,497,21
1,262,3,2,0,1501,1,2,1,0,1,1,394,22
1,263,3,1,1,1502,1,2,0,1,0,1,493,23
1,264,3,1,1,1501,0,2,0,0,1,0,415,24
1,265,3,1,1,1502,0,2,1,0,0,1,501,25
1,266,3,2,0,1501,1,2,0,0,0,0,533,26
1,267,3,1,1,1501,0,2,1,0,0,1,583,27
1,268,3,2,0,1501,0,2,1,0,0,1,598,28
1,269,3,1,1,1502,0,2,1,0,0,1,396,29
1,270,3,2,0,1501,1,2,1,0,0,1,319,30
1,271,3,2,0,1501,0,2,1,0,0,1,419,31
1,272,3,1,1,1501,0,2,1,0,0,1,474,32
1,273,3,2,0,1501,1,2,0,1,0,1,483,33
1,274,3,2,0,1501,1,2,0,1,1,1,437,34
1,275,3,1,1,1501,0,2,1,0,1,1,424,35
1,276,3,2,0,1502,1,2,1,0,0,1,408,36
1,277,3,2,0,1501,1,2,0,0,0,0,661,37
1,278,3,2,0,1501,0,2,1,0,0,1,453,38
1,279,3,2,0,1502,0,2,1,0,0,1,362,39
1,280,3,1,1,1501,1,2,1,0,0,1,291,40
1,281,3,2,0,1501,0,2,0,1,0,1,440,41
1,282,3,1,1,1501,1,2,1,0,1,1,443,42
1,283,3,1,1,1501,1,2,0,0,0,0,447,43
1,284,3,2,0,1501,1,2,1,0,0,1,800,44
1,285,3,1,1,1501,1,2,1,0,0,1,495,45
1,286,3,1,1,1501,1,2,1,0,0,1,495,46
1,287,3,1,1,1501,0,2,1,0,0,1,283,47
1,288,3,1,1,1501,1,2,1,0,0,1,467,48
1,289,3,2,0,1501,0,2,0,1,0,1,461,49
1,290,3,2,0,1502,0,2,1,0,1,1,454,50
1,291,3,2,0,1501,1,2,1,0,0,1,474,51
1,292,3,1,1,1501,0,2,1,0,0,1,435,52
1,293,3,2,0,1501,1,2,1,0,0,1,409,53
1,294,3,2,0,1501,0,2,1,0,0,1,369,54
1,295,3,2,0,1502,0,2,0,0,0,0,445,55
1,296,3,1,1,1502,0,2,0,1,0,1,465,56
1,297,3,1,1,1501,1,2,1,0,1,1,371,57
1,298,3,1,1,1502,1,2,0,0,0,0,617,58
1,299,3,1,1,1501,1,2,0,1,0,1,332,59
1,300,3,1,1,1502,0,2,0,1,1,1,390,60
1,301,3,1,1,1501,1,2,0,1,1,1,541,61
1,302,3,2,0,1501,1,2,1,0,1,1,462,62
1,303,3,2,0,1501,1,2,1,0,0,1,498,63
1,304,3,2,0,1502,1,2,0,0,0,0,517,64
1,305,3,1,1,1501,1,2,1,0,0,1,480,65
1,306,3,1,1,1501,0,2,1,0,0,1,420,66
1,307,3,2,0,1501,1,2,0,1,0,1,628,67
1,308,3,2,0,1502,0,2,1,0,1,1,348,68
1,309,3,2,0,1502,0,2,0,0,0,0,452,69
1,310,3,2,0,1501,1,2,1,0,0,1,580,70
1,311,3,1,1,1501,1,2,0,1,0,1,449,71
1,312,3,1,1,1501,0,2,1,0,1,1,445,72
1,313,3,1,1,1501,1,2,0,1,0,1,674,73
1,314,3,2,0,1501,1,2,0,1,1,1,483,74
1,315,3,1,1,1501,1,2,1,0,1,1,390,75
1,316,3,1,1,1502,0,2,1,0,0,1,411,76
1,317,3,2,0,1501,1,2,0,0,0,0,430,77
1,318,3,2,0,1501,1,2,0,0,0,0,514,78
1,319,3,2,0,1502,0,2,1,0,0,1,481,79
1,320,3,1,1,1501,0,2,0,0,0,0,565,80
1,321,3,2,0,1501,1,2,1,0,0,1,342,81
1,322,3,1,1,1501,1,2,0,0,0,0,455,82
1,323,3,1,1,1502,0,2,0,1,0,1,707,83
1,324,3,1,1,1501,0,2,1,0,1,1,492,84
1,325,3,2,0,1501,1,2,0,1,0,1,582,85
1,326,3,2,0,1502,0,2,0,1,1,1,573,86
1,327,3,2,0,1501,0,2,1,0,1,1,513,87
1,328,3,2,0,1501,0,2,1,0,0,1,412,88
1,329,3,2,0,1502,0,2,0,1,0,1,593,89
1,330,3,2,0,1501,0,2,0,1,1,1,810,90
1,331,3,2,0,1501,1,2,0,1,1,1,452,91
1,332,3,1,1,1501,1,2,1,0,1,1,407,92
1,333,3,1,1,1501,0,2,1,0,0,1,375,93
1,334,3,1,1,1501,1,2,1,0,0,1,510,94
1,335,3,1,1,1501,1,2,0,0,0,0,480,95
1,336,3,1,1,1502,1,2,0,1,0,1,454,96
1,337,3,1,1,1502,0,2,0,1,1,1,507,97
1,338,3,2,0,1502,0,2,0,1,1,1,566,98
1,339,3,2,0,1501,1,2,1,0,1,1,433,99
1,340,3,1,1,1501,0,2,0,1,0,1,416,100
1,341,3,2,0,1501,1,2,1,0,1,1,388,101
1,342,3,2,0,1502,0,2,1,0,0,1,423,102
1,343,3,2,0,1501,1,2,1,0,0,1,585,103
1,344,3,2,0,1502,1,2,0,0,0,0,398,104
1,345,3,2,0,1501,0,2,0,0,0,0,683,105
1,346,3,2,0,1501,1,2,0,0,0,0,599,106
1,347,3,1,1,1502,0,2,1,0,0,1,513,107
1,348,3,2,0,1501,0,2,0,0,0,0,389,108
1,349,3,1,1,1501,0,2,1,0,0,1,610,109
1,350,3,1,1,1502,0,2,1,0,0,1,484,110
1,351,3,1,1,1502,1,2,0,1,0,1,448,111
1,352,3,2,0,1502,0,2,0,0,1,0,465,112
1,353,3,2,0,1502,1,2,0,0,0,0,771,113
1,354,3,2,0,1501,0,2,0,1,0,1,626,114
1,355,3,2,0,1501,1,2,0,1,1,1,572,115
1,356,3,2,0,1501,0,2,0,1,1,1,499,116
1,357,3,1,1,1501,1,2,1,0,1,1,765,117
1,358,3,1,1,1501,0,2,0,1,0,1,764,118
1,359,3,1,1,1501,0,2,1,0,1,1,662,119
1,360,3,2,0,1501,0,2,0,1,0,1,572,120
1,361,4,1,1,1502,0,1,1,0,0,1,734,1
1,362,4,1,1,1501,1,1,1,0,0,1,454,2
1,363,4,2,0,1501,1,1,1,0,0,1,478,3
1,364,4,1,1,1501,1,1,1,0,0,1,446,4
1,365,4,2,0,1501,1,1,1,0,0,1,408,5
1,366,4,1,1,1501,1,1,1,0,0,1,483,6
1,367,4,1,1,1502,1,1,1,0,0,1,413,7
1,368,4,2,0,1501,1,1,1,0,0,1,438,8
1,369,4,1,1,1502,0,1,1,0,0,1,454,9
1,370,4,2,0,1501,1,1,1,0,0,1,586,10
1,371,4,1,1,1501,1,1,1,0,0,1,585,11
1,372,4,2,0,1502,1,1,1,0,0,1,550,12
1,373,4,2,0,1501,0,1,1,0,0,1,451,13
1,374,4,1,1,1501,0,1,0,0,0,0,581,14
1,375,4,1,1,1501,1,1,1,0,0,1,659,15
1,376,4,1,1,1501,1,1,1,0,0,1,472,16
1,377,4,2,0,1501,1,1,1,0,0,1,743,17
1,378,4,1,1,1501,0,1,1,0,0,1,389,18
1,379,4,2,0,1501,0,1,1,0,0,1,545,19
1,380,4,2,0,1502,0,1,1,0,0,1,499,20
1,381,4,1,1,1502,0,1,1,0,0,1,584,21
1,382,4,1,1,1501,1,1,0,0,0,0,757,22
1,383,4,2,0,1501,1,1,1,0,0,1,506,23
1,384,4,2,0,1501,0,1,1,0,0,1,635,24
1,385,4,2,0,1501,0,1,1,0,0,1,893,25
1,386,4,1,1,1501,0,1,1,0,0,1,570,26
1,387,4,2,0,1501,1,1,1,0,0,1,412,27
1,388,4,1,1,1501,1,1,1,0,0,1,589,28
1,389,4,1,1,1501,1,1,1,0,0,1,793,29
1,390,4,2,0,1501,1,1,1,0,0,1,483,30
1,391,4,1,1,1502,0,1,1,0,0,1,364,31
1,392,4,1,1,1502,0,1,1,0,0,1,525,32
1,393,4,1,1,1501,1,1,1,0,0,1,399,33
1,394,4,2,0,1501,0,1,1,0,0,1,566,34
1,395,4,1,1,1502,1,1,1,0,0,1,545,35
1,396,4,1,1,1501,0,1,1,0,0,1,541,36
1,397,4,2,0,1501,1,1,1,0,0,1,906,37
1,398,4,1,1,1502,1,1,0,0,0,0,547,38
1,399,4,2,0,1501,1,1,1,0,0,1,711,39
1,400,4,1,1,1501,1,1,1,0,0,1,697,40
1,401,4,1,1,1501,0,1,1,0,0,1,640,41
1,402,4,1,1,1502,1,1,1,0,0,1,632,42
1,403,4,2,0,1501,0,1,1,0,0,1,450,43
1,404,4,2,0,1501,1,1,1,0,0,1,571,44
1,405,4,2,0,1502,1,1,1,0,0,1,525,45
1,406,4,1,1,1502,0,1,1,0,0,1,500,46
1,407,4,1,1,1501,1,1,1,0,0,1,626,47
1,408,4,2,0,1501,1,1,1,0,0,1,657,48
1,409,4,2,0,1501,1,1,1,0,0,1,454,49
1,410,4,1,1,1502,1,1,1,0,0,1,550,50
1,411,4,2,0,1501,1,1,1,0,0,1,576,51
1,412,4,1,1,1501,0,1,1,0,0,1,391,52
1,413,4,1,1,1502,0,1,1,0,0,1,558,53
1,414,4,1,1,1502,1,1,1,0,0,1,457,54
1,415,4,2,0,1501,1,1,1,0,0,1,699,55
1,416,4,2,0,1501,0,1,1,0,0,1,514,56
1,417,4,2,0,1501,1,1,1,0,0,1,669,57
1,418,4,2,0,1501,0,1,1,0,0,1,480,58
1,419,4,1,1,1501,0,1,1,0,0,1,567,59
1,420,4,1,1,1501,1,1,1,0,0,1,543,60
1,421,4,2,0,1501,0,1,1,0,0,1,739,61
1,422,4,2,0,1502,1,1,1,0,0,1,493,62
1,423,4,1,1,1502,0,1,1,0,0,1,451,63
1,424,4,1,1,1501,0,1,1,0,0,1,625,64
1,425,4,1,1,1501,1,1,1,0,0,1,590,65
1,426,4,2,0,1501,0,1,1,0,0,1,612,66
1,427,4,1,1,1501,1,1,1,0,0,1,674,67
1,428,4,1,1,1501,1,1,1,0,0,1,539,68
1,429,4,2,0,1501,0,1,1,0,0,1,603,69
1,430,4,1,1,1502,1,1,1,0,0,1,529,70
1,431,4,2,0,1501,0,1,0,0,0,0,490,71
1,432,4,1,1,1501,0,1,1,0,0,1,409,72
1,433,4,1,1,1501,1,1,1,0,0,1,415,73
1,434,4,2,0,1502,1,1,1,0,0,1,652,74
1,435,4,2,0,1501,1,1,0,0,0,0,543,75
1,436,4,1,1,1501,0,1,1,0,0,1,536,76
1,437,4,2,0,1502,1,1,1,0,0,1,455,77
1,438,4,1,1,1502,0,1,1,0,0,1,545,78
1,439,4,1,1,1501,0,1,1,0,0,1,591,79
1,440,4,2,0,1501,1,1,0,0,0,0,723,80
1,441,4,2,0,1501,1,1,0,0,0,0,668,81
1,442,4,2,0,1502,1,1,1,0,0,1,503,82
1,443,4,1,1,1501,0,1,1,0,0,1,396,83
1,444,4,2,0,1501,0,1,1,0,0,1,701,84
1,445,4,1,1,1501,0,1,1,0,0,1,543,85
1,446,4,1,1,1501,0,1,1,0,0,1,560,86
1,447,4,1,1,1501,1,1,1,0,0,1,451,87
1,448,4,2,0,1501,1,1,1,0,0,1,507,88
1,449,4,2,0,1501,0,1,1,0,0,1,529,89
1,450,4,1,1,1502,1,1,1,0,0,1,573,90
1,451,4,1,1,1501,0,1,1,0,0,1,463,91
1,452,4,1,1,1501,1,1,1,0,0,1,513,92
1,453,4,1,1,1501,0,1,1,0,0,1,555,93
1,454,4,2,0,1501,0,1,1,0,0,1,836,94
1,455,4,2,0,1502,0,1,1,0,0,1,677,95
1,456,4,2,0,1501,0,1,1,0,0,1,533,96
1,457,4,2,0,1501,1,1,1,0,0,1,797,97
1,458,4,2,0,1501,1,1,1,0,0,1,511,98
1,459,4,1,1,1501,1,1,1,0,0,1,938,99
1,460,4,2,0,1501,1,1,0,0,0,0,676,100
1,461,4,2,0,1502,1,1,1,0,0,1,598,101
1,462,4,1,1,1502,0,1,1,0,0,1,796,102
1,463,4,1,1,1501,1,1,1,0,0,1,533,103
1,464,4,2,0,1501,1,1,1,0,0,1,500,104
1,465,4,1,1,1502,1,1,1,0,0,1,554,105
1,466,4,1,1,1502,1,1,1,0,0,1,714,106
1,467,4,2,0,1501,1,1,0,0,0,0,798,107
1,468,4,2,0,1501,0,1,1,0,0,1,573,108
1,469,4,2,0,1501,1,1,0,0,0,0,575,109
1,470,4,2,0,1501,0,1,1,0,0,1,772,110
1,471,4,2,0,1501,0,1,1,0,0,1,516,111
1,472,4,1,1,1501,0,1,1,0,0,1,725,112
1,473,4,2,0,1501,1,1,1,0,0,1,560,113
1,474,4,1,1,1501,1,1,1,0,0,1,545,114
1,475,4,1,1,1502,0,1,1,0,0,1,516,115
1,476,4,1,1,1501,1,1,1,0,0,1,677,116
1,477,4,1,1,1502,0,1,1,0,0,1,708,117
1,478,4,2,0,1501,0,1,0,0,0,0,655,118
1,479,4,1,1,1501,0,1,1,0,0,1,521,119
